title,authors,zotero_item_id,google_books_id,google_books_url
"Future of Al-Mutanabbi Street","Kermaire, Christine; Mutanabbī, Abū al-Ṭayyib Aḥmad ibn al-Ḥusayn",9966,sU2BMwEACAAJ,https://books.google.com/books?id=sU2BMwEACAAJ
"Gabriel Gárcia Márquez, Chronicle of a death foretold : a typographic narrative.","García Márquez, Gabriel",16312,sYQtOgAACAAJ,https://books.google.com/books?id=sYQtOgAACAAJ
"Gaby y el amor : seguido por, El pobre Rodríguez","Medina Onrubia, Salvadora",9928,IxnpGwAACAAJ,https://books.google.com/books?id=IxnpGwAACAAJ
"Games at the Cedilla; or, The Cedilla takes off,","Filliou, Robert; Brecht, George",11328,TfJQAQAAIAAJ,https://books.google.com/books?id=TfJQAQAAIAAJ
"Gathered leaves","Soth, Alec; Schuman, Aaron; Bush, Kate",16646,7Ae0jgEACAAJ,https://books.google.com/books?id=7Ae0jgEACAAJ
"Genetics lesson","Fessler, Ann",11852,-pdPAAAAMAAJ,https://books.google.com/books?id=-pdPAAAAMAAJ
Genre,"Rickaby, Tony",9578,NgKotgAACAAJ,https://books.google.com/books?id=NgKotgAACAAJ
"Geometric figures & color","LeWitt, Sol",9563,Eh_CQgAACAAJ,https://books.google.com/books?id=Eh_CQgAACAAJ
"Geometric figures & color","LeWitt, Sol",9563,a9ixAAAAIAAJ,https://books.google.com/books?id=a9ixAAAAIAAJ
"George and Gilbert : the living sculptors, London : catalogue for their 1973 Australian visit.","Passmore, George; Proesch, Gilbert",11381,q1aFQgAACAAJ,https://books.google.com/books?id=q1aFQgAACAAJ
"Gerhard Richter : books","Obrist, Hans Ulrich; Richter, Gerhard; Elger, Dietmar; Elliott, Fiona; Schwarz, Dieter",15950,bly-oAEACAAJ,https://books.google.com/books?id=bly-oAEACAAJ
"Get your war on","Rees, David",11376,nFPWMjKrGaAC,https://books.google.com/books?id=nFPWMjKrGaAC
"Ghosts / Sophie Calle ; translation: Sophie Calle, Charles Penwarden.","Calle, Sophie; Penwarden, Charles",11375,IZAKnQEACAAJ,https://books.google.com/books?id=IZAKnQEACAAJ
"Give & take : (push and shove)","Grabowski, Beth",9534,XZ7uSAAACAAJ,https://books.google.com/books?id=XZ7uSAAACAAJ
"Glorieta sin agua","Estévez Jordán, Rolando; Domínguez, Israel",9685,3-1LMwEACAAJ,https://books.google.com/books?id=3-1LMwEACAAJ
Glory,"D'Alessandro, Robert",9693,6l1oQgAACAAJ,https://books.google.com/books?id=6l1oQgAACAAJ
Glory,"D'Alessandro, Robert",9693,tRU5AQAAIAAJ,https://books.google.com/books?id=tRU5AQAAIAAJ
"Gomorrah girl","Spada, Valerio",10048,Ao7EngEACAAJ,https://books.google.com/books?id=Ao7EngEACAAJ
"Googled English frontier deedbook","Hockensmith, Josh",9526,H6DlPgAACAAJ,https://books.google.com/books?id=H6DlPgAACAAJ
"Goró",,9779,ulTHoQEACAAJ,https://books.google.com/books?id=ulTHoQEACAAJ
"Got a minute?","Miller, Jane",9525,DN7APgAACAAJ,https://books.google.com/books?id=DN7APgAACAAJ
"Got a minute?","Miller, Jane; Gallery.|, Rice University Art",9921,DN7APgAACAAJ,https://books.google.com/books?id=DN7APgAACAAJ
"Grace's daughter","Nettles, Bea",9523,2rwEPQAACAAJ,https://books.google.com/books?id=2rwEPQAACAAJ
"Grapefruit; a book of instructions.","Ono, Yōko",9865,Q-qeAAAAIAAJ,https://books.google.com/books?id=Q-qeAAAAIAAJ
Gravity,"Long, Richard",9520,gLnRRwAACAAJ,https://books.google.com/books?id=gLnRRwAACAAJ
"Gray's brain","Fraser, Gray",9518,sFJVGQAACAAJ,https://books.google.com/books?id=sFJVGQAACAAJ
"Groar! : (14 poemas-fósforo)","Olgiatti, Andrés",9909,t0UTnQEACAAJ,https://books.google.com/books?id=t0UTnQEACAAJ
"H [I D I N G]","Escher, Fred",11825,2Lc3GQAACAAJ,https://books.google.com/books?id=2Lc3GQAACAAJ
Habitat,"Peterson, Jessica",12562,B2bmtgAACAAJ,https://books.google.com/books?id=B2bmtgAACAAJ
"Haiku book I","Helmes, Scott; Press, Hermetic; Press, Stamp Pad",12546,p-4OywAACAAJ,https://books.google.com/books?id=p-4OywAACAAJ
"Haiti, fuego sagrado","Estévez Jordán, Rolando; Ponce, Agustina; Bolívar Aróstegui, Natalia; Vigía, Ediciones",11849,izRIYAAACAAJ,https://books.google.com/books?id=izRIYAAACAAJ
"Half Wild","Christian, Peter; Sales, Liz",9754,Dk_5oQEACAAJ,https://books.google.com/books?id=Dk_5oQEACAAJ
"Half-life : 25 years of books by Barbara Tetenbaum & Triangular Press.","Tetenbaum, Barbara; Gallery.|, Multnomah County Library Collins",15534,28aLAAAACAAJ,https://books.google.com/books?id=28aLAAAACAAJ
"Halifax : 7 days-6 placements-7 colors = 7 jours-6 emplacements-7 couleurs","Buren, Daniel",9710,wrgoRAAACAAJ,https://books.google.com/books?id=wrgoRAAACAAJ
"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy",11148,NCnqZwEACAAJ,https://books.google.com/books?id=NCnqZwEACAAJ
"Heads bowed, eyes closed, no one looking around","Wilson, Michael",11839,nEjFGwAACAAJ,https://books.google.com/books?id=nEjFGwAACAAJ
"Heart sutra, remix","Hockensmith, Josh",11838,ePsxHQAACAAJ,https://books.google.com/books?id=ePsxHQAACAAJ
"Heath course pak rfc","Lin, Tan",9952,leOVuiRUFzQC,https://books.google.com/books?id=leOVuiRUFzQC
"Heavenly bodies","Lere, Mark",9955,qPpLXwAACAAJ,https://books.google.com/books?id=qPpLXwAACAAJ
"Henry J. Darger : dans les royaumes de l'irréel","MacGregor, John; Collection de l'art brut (Lausanne, Switzerland)|; Darger, Henry; Fondazione Galleria gottardo (Lugano, Switzerland)|; Goffaux, Catherine; Hoepffner, Bernard; Weill, Aline",11831,4QWZNAAACAAJ,https://books.google.com/books?id=4QWZNAAACAAJ
"Here comes kitty : a comic opera","Kraft, Richard; Dutton, Danielle; Lauterbach, Ann",17080,zAHsoAEACAAJ,https://books.google.com/books?id=zAHsoAEACAAJ
"Heredity study : 1970-71","Tacha, Athena",15128,nfaAtQAACAAJ,https://books.google.com/books?id=nfaAtQAACAAJ
"Heroic emblems","Finlay, Ian; Costley, Ron",11830,WVaoAAAAIAAJ,https://books.google.com/books?id=WVaoAAAAIAAJ
"Hidden agenda","Brater, Meryl",11829,LvyjAAAACAAJ,https://books.google.com/books?id=LvyjAAAACAAJ
"High tension : Montage '93","Zimmermann, Philip; Montage 93: International Festival of the Image (1993 : Rochester, N. Y. )",9844,8I2RpwAACAAJ,https://books.google.com/books?id=8I2RpwAACAAJ
"High tension : Montage '93","Zimmermann, Philip; Montage 93: International Festival of the Image (1993 : Rochester, N. Y. )",11823,8I2RpwAACAAJ,https://books.google.com/books?id=8I2RpwAACAAJ
"High tide","Slack, Mike",9834,ezhzngEACAAJ,https://books.google.com/books?id=ezhzngEACAAJ
"History of the/my word : fragments of a testimonial to history, some lived and realized moments open to claims of memory.","Drucker, Johanna; (Firm), Granary Books; (Press), Druckwerk",11820,YvSwAAAAIAAJ,https://books.google.com/books?id=YvSwAAAAIAAJ
"Hojeando--- : cuatro décadas de libros y revistas de artistas en España = Leafing--- : four decades of artists' books and magazines in Spain","Aliksāndrīnā (Library)|; Rodríguez Núñez, José Arturo |; (Spain)|, Sociedad Estatal para la Acción Cultural Exterior; Urraca, Susana |",9792,wZvrAAAAMAAJ,https://books.google.com/books?id=wZvrAAAAMAAJ
"Hombre de Cristina","La Sofía Cartonera, |publisher; Cucurto, Washington",9769,BtOOngEACAAJ,https://books.google.com/books?id=BtOOngEACAAJ
Home,"Bell, Roberley",14978,tNsVOwAACAAJ,https://books.google.com/books?id=tNsVOwAACAAJ
"Homo futurus","Workshop, Visual Studies; Rosenthal, Barbara",11814,EYO3GQAACAAJ,https://books.google.com/books?id=EYO3GQAACAAJ
"Hotel Oracle","Fulford, Jason",9665,YTZmnAEACAAJ,https://books.google.com/books?id=YTZmnAEACAAJ
Hours,"Smith, Patricia; Arts, Borowsky Center for Publication",9502,FxMWHAAACAAJ,https://books.google.com/books?id=FxMWHAAACAAJ
"House of Coates","Zellar, Brad; Morrison, Lester B.",11811,aVJ6MAEACAAJ,https://books.google.com/books?id=aVJ6MAEACAAJ
Hover,"Crewdson, Gregory; Moody, Rick; Steinke, Darcey; Morrow, Bradford; Oates, Joyce Carol",11810,1xs5AQAAIAAJ,https://books.google.com/books?id=1xs5AQAAIAAJ
"How Havana stole from New York the idea of Cuban art","Alvarez, Pedro; Press, Smart Art",9500,AthPAAAAMAAJ,https://books.google.com/books?id=AthPAAAAMAAJ
"How books work","Chen, Julie; Meador, Clifton",14971,aAS-ZwEACAAJ,https://books.google.com/books?id=aAS-ZwEACAAJ
"How the West was won, Copyright applied for","Schulz, David",9793,AopSngEACAAJ,https://books.google.com/books?id=AopSngEACAAJ
"How to commit suicide in South Africa","Metz, Holly; Coe, Sue",9494,4iRBAQAAIAAJ,https://books.google.com/books?id=4iRBAQAAIAAJ
"How to make flipbooks","Bravo, Kyle",9718,qpNMGwAACAAJ,https://books.google.com/books?id=qpNMGwAACAAJ
"How to touch what","Sonneman, Eve; Weiner, Lawrence",11805,KaGFQgAACAAJ,https://books.google.com/books?id=KaGFQgAACAAJ
"I : Self publish, be happy book club","Broomberg, Adam; Chanarin, Oliver; Self Publish, Be Happy (Firm)|",9714,8Ji9ngEACAAJ,https://books.google.com/books?id=8Ji9ngEACAAJ
"I am Siam","Rutkovsky, Paul",10230,mEEsAAAAYAAJ,https://books.google.com/books?id=mEEsAAAAYAAJ
"I am Siam","Rutkovsky, Paul",11800,mEEsAAAAYAAJ,https://books.google.com/books?id=mEEsAAAAYAAJ
"I believe you, liar","Blalock, Lucas",9723,YYLpSAAACAAJ,https://books.google.com/books?id=YYLpSAAACAAJ
"I do not want to disappear silently into the night","Prucca, Giuliana; Blauwer, Katrien",11792,vqZtrgEACAAJ,https://books.google.com/books?id=vqZtrgEACAAJ
"I listen to the snow shrouding me forever = Ik luister naar de sneeuw die me eeuwig begraaft = J'écoute la neige m'ensevelir, infiniment","Kermaire, Christine; Commission, American Battle Monuments",11784,ghBptQAACAAJ,https://books.google.com/books?id=ghBptQAACAAJ
"I want to spend the rest of my life everywhere, with everyone, one to one, always, forever, now","Hirst, Damien; Morgan, Stuart; Barnbrook, Jonathan; Violette, Robert; Burn, Gordon",14935,WJh7QgAACAAJ,https://books.google.com/books?id=WJh7QgAACAAJ
"I want to take picture","Burke, Bill",10106,HD2DQgAACAAJ,https://books.google.com/books?id=HD2DQgAACAAJ
"I want to take picture","Burke, Bill",11927,HD2DQgAACAAJ,https://books.google.com/books?id=HD2DQgAACAAJ
"III, Self publish, be happy book club","De Middel, Cristina; Self Publish, Be Happy (Firm)|",9690,NZY6nwEACAAJ,https://books.google.com/books?id=NZY6nwEACAAJ
Identity,"Bravo, Kyle",13229,QUKvSgAACAAJ,https://books.google.com/books?id=QUKvSgAACAAJ
"Illustrations of power","Titus, Lisa",11782,BRFaPQAACAAJ,https://books.google.com/books?id=BRFaPQAACAAJ
"Implementing architecture : exposing the paradigm surrounding the implements and the implementation of architecture","Architecture Society of Atlanta (Ga.)|; Crout, R. Durham; Franciscari, Marco; Jacques, John; Johnston, George Barnett; Miller, Rob; Zambonini, Giuseppe",11907,m91pQgAACAAJ,https://books.google.com/books?id=m91pQgAACAAJ
"In Achikoli iwan in Temilo = El Achikoli y el Temilo","Rodríguez, Artemio; Peralta Ramírez, Valentín",11973,g0J6HAAACAAJ,https://books.google.com/books?id=g0J6HAAACAAJ
"In and around the house : photographs, 1976-1978","Simmons, Laurie; Squiers, Carol",11972,pU5kQgAACAAJ,https://books.google.com/books?id=pU5kQgAACAAJ
"In and around the house : photographs, 1976-1978","Simmons, Laurie; Squiers, Carol",11972,rMF4QgAACAAJ,https://books.google.com/books?id=rMF4QgAACAAJ
"In celebration of the discovery of the abandoned star factory","Press, Nexus; Horton, David",11969,LDP8AQAACAAJ,https://books.google.com/books?id=LDP8AQAACAAJ
"In numbers : serial publications by artists since 1955","Aarons, Philip; Brand, Victor; Roth, Andrew",9778,akkQSQAACAAJ,https://books.google.com/books?id=akkQSQAACAAJ
"In numbers : serial publications by artists since 1955","Aarons, Philip; Brand, Victor; Roth, Andrew",9778,n8AYAQAAMAAJ,https://books.google.com/books?id=n8AYAQAAMAAJ
"In the event anyone disappears","Washington, Bisa",9808,u2yBPQAACAAJ,https://books.google.com/books?id=u2yBPQAACAAJ
"In the event anyone disappears","Washington, Bisa",11944,u2yBPQAACAAJ,https://books.google.com/books?id=u2yBPQAACAAJ
"In this land","Blumberg, Judith",15263,yXJENAEACAAJ,https://books.google.com/books?id=yXJENAEACAAJ
"Inappropriate repetitions","Blauwer, Katrien",11906,ojbvlgEACAAJ,https://books.google.com/books?id=ojbvlgEACAAJ
"Inches and field","Mangold, Sylvia",14895,cwVLAQAAIAAJ,https://books.google.com/books?id=cwVLAQAAIAAJ
"Incomplete open cubes : The John Weber Gallery, New York 1974","LeWitt, Sol; Gallery, John Weber",11968,sDlQAAAAMAAJ,https://books.google.com/books?id=sDlQAAAAMAAJ
"Industrial woman","Duke, Jas; Lyssiotis, Peter |; Mehes, Vivienne |",16357,F74tAAAAMAAJ,https://books.google.com/books?id=F74tAAAAMAAJ
"Ingres and other parables.","Baldessari, John",11962,j5AgHQAACAAJ,https://books.google.com/books?id=j5AgHQAACAAJ
"Inner sanctuary","Smith, Beth",11960,L7VzXwAACAAJ,https://books.google.com/books?id=L7VzXwAACAAJ
"Inside a box","Hung, Berwyn",11370,S2u9ZwEACAAJ,https://books.google.com/books?id=S2u9ZwEACAAJ
"Inside the white cube : overprinted edition","Sérandour, Yann; O'Doherty, Brian; Saint-Loubert Bié, Jérôme",11956,CUkqQwAACAAJ,https://books.google.com/books?id=CUkqQwAACAAJ
"Inside world.","Kent Fine Art, Inc; Prince, Richard",11955,G41JAQAAIAAJ,https://books.google.com/books?id=G41JAQAAIAAJ
Insomnia.,"Russell, Richard; Brahms, Johannes",11954,8P7XPQAACAAJ,https://books.google.com/books?id=8P7XPQAACAAJ
"Inventario : (fragmento)","Bianki, 1963-",9724,JS2wnQEACAAJ,https://books.google.com/books?id=JS2wnQEACAAJ
"Inviolable habits","Lown, Rebecca",13428,hZPhPAAACAAJ,https://books.google.com/books?id=hZPhPAAACAAJ
"Invocation to the water spirits","Michaelis, Catherine",9925,XA62GwAACAAJ,https://books.google.com/books?id=XA62GwAACAAJ
"Issues. #4, Everyone else is younger and more talented","Lee, Hannah",9958,ms7OoQEACAAJ,https://books.google.com/books?id=ms7OoQEACAAJ
"It is... it isn't...","Barry, Robert",9732,S0EdPQAACAAJ,https://books.google.com/books?id=S0EdPQAACAAJ
"It wasn't Little Rock","Sligh, Clarissa; Workshop, Visual Studies",11928,2lKVQQAACAAJ,https://books.google.com/books?id=2lKVQQAACAAJ
Italia,"Cucchi, Enzo; (Firm)|, Anthony d'Offay",9695,tnHCOAAACAAJ,https://books.google.com/books?id=tnHCOAAACAAJ
Itinerario,"Veroni, Ral",9813,uIlpHAAACAAJ,https://books.google.com/books?id=uIlpHAAACAAJ
"JFL, what does ""why"" mean?","Esanu, Octavian; Solitude, Akademie Schloss",12392,UnGRAQAACAAJ,https://books.google.com/books?id=UnGRAQAACAAJ
"Jak połą czyć dwa różne swiato-słowa w naszym życiu nomadycznym = How to connect two different wor(l)ds in our nomadic life","Wehr, Beata",11923,o46aGwAACAAJ,https://books.google.com/books?id=o46aGwAACAAJ
"James Franco : the dangerous book four boys","Heiss, Alanna; Franco, James; Bidart, Frank; Boman, Eric; Schmidt, Jason; Spurr, Marianne",11921,HeYFYAAACAAJ,https://books.google.com/books?id=HeYFYAAACAAJ
"January 5-31, 1969","Siegelaub, Seth",9846,yoY0AQAAIAAJ,https://books.google.com/books?id=yoY0AQAAIAAJ
Jerk,"Blake, Nayland; Cooper, Dennis",13465,vlFQAAAAMAAJ,https://books.google.com/books?id=vlFQAAAAMAAJ
"Jet master : a visual strategy","Künzli, Corina; Hacklin, Saara; Hayosh, Ṭali; Andriessen, Mischa; Schmuki, Salome",11914,JR90NQEACAAJ,https://books.google.com/books?id=JR90NQEACAAJ
"Joe magazine. 1-3.",,10036,IK-PrgEACAAJ,https://books.google.com/books?id=IK-PrgEACAAJ
"John in sixteen parts","Kao, Deborah Martin; Schneider, Gary; Gallery, Howard Yezerski; (Gallery)|, P. P. O. W.; (Firm)|, Stephen Daiter Photography",11901,O5AAtwAACAAJ,https://books.google.com/books?id=O5AAtwAACAAJ
Kaddish,"Lukač, Jenni",12390,W-c2AQAAIAAJ,https://books.google.com/books?id=W-c2AQAAIAAJ
"Karl Gerstner, color sound 15 : extra version","Gerstner, Karl; Lüscher, Max; René, Galerie Denise",12389,3UirjgEACAAJ,https://books.google.com/books?id=3UirjgEACAAJ
"Kem dreams while Russia sleeps","Meador, Clifton; Press, Nexus",11886,V8zCtgAACAAJ,https://books.google.com/books?id=V8zCtgAACAAJ
Kex.,"Paolozzi, Eduardo; Foundation.|, William and Noma Copley",15947,X6VNAAAAYAAJ,https://books.google.com/books?id=X6VNAAAAYAAJ
"Kidnapping mountains / by Slavs and Tatars.","Noord, Gerrie van; Slavs and Tatars (Group of artists)",11883,iF0eQwAACAAJ,https://books.google.com/books?id=iF0eQwAACAAJ
"Kitchen stories from the Balkans","Maximova, Eugenia",12384,zFEhoAEACAAJ,https://books.google.com/books?id=zFEhoAEACAAJ
"Knights of Assisi : a journey through the tarot","Nettles, Bea",12382,3NxTAAAAMAAJ,https://books.google.com/books?id=3NxTAAAAMAAJ
"Knowledge of the world","Bruly Bouabré, Frédéric; Games, Atlanta Committee for the Olympic",15226,t20oAAAACAAJ,https://books.google.com/books?id=t20oAAAACAAJ
Konglish,"Sim, Jana",14384,BU8QcgAACAAJ,https://books.google.com/books?id=BU8QcgAACAAJ
"Kosamalotlahtol = Arcoiris de la palabra.","Cartonera (Firm : Cuernavaca, Mexico)",9755,cBDdoQEACAAJ,https://books.google.com/books?id=cBDdoQEACAAJ
"Ksią̀zka 38e, O przemijaniu = Book 38e, Transience","Wehr, Beata",12377,O32nHAAACAAJ,https://books.google.com/books?id=O32nHAAACAAJ
"L A air.","Nauman, Bruce",10001,GqA0AQAAIAAJ,https://books.google.com/books?id=GqA0AQAAIAAJ
"LV ""una vida ejemplar""","Lopez, Ana; Casella, Carlos",12283,ne2ttgAACAAJ,https://books.google.com/books?id=ne2ttgAACAAJ
"La casa de cartón","Cartonera, Eloísa; Adán, Martín",12370,cfaCSQAACAAJ,https://books.google.com/books?id=cfaCSQAACAAJ
"La ciudad agujereada","Azid, Aloe; Ono, Yoshihiro",9908,6stUAAAACAAJ,https://books.google.com/books?id=6stUAAAACAAJ
"La eternidad es el instante.","Botta, Mirta; Feria del Libro (Argentina) (26th : 2000 : Buenos Aires, Argentina)",12367,1MTutgAACAAJ,https://books.google.com/books?id=1MTutgAACAAJ
"La felicidad : America Latina","Mancera Vivas, Kevin",9939,EyDwngEACAAJ,https://books.google.com/books?id=EyDwngEACAAJ
"La llorona","Valero, Elizabeth; Vázquez Valdez, María; Randall, Margaret",12364,DjQSjwEACAAJ,https://books.google.com/books?id=DjQSjwEACAAJ
"La nave del olvido = Le navire de l'oubli = The ship of oblivion","Zuzunaga, Mariano; Huarcaya, Roberto; Aranguren, Felipe L.",12360,znyTAAAACAAJ,https://books.google.com/books?id=znyTAAAACAAJ
"La noche y otros cuentos","Quintero, Aramís; Ríos, Marialva; Ruiz Montes, Laura",12355,QhJkPQAACAAJ,https://books.google.com/books?id=QhJkPQAACAAJ
"La princesa","Veroni, Ral",9812,rYBSPwAACAAJ,https://books.google.com/books?id=rYBSPwAACAAJ
"La prose du Transsibérien et la petite Jehanne de France","Delaunay, Sonia; Mangum, Megan; Cendrars, Blaise; Young, Timothy G. (Timothy Garrett)",12354,BuQ6NAAACAAJ,https://books.google.com/books?id=BuQ6NAAACAAJ
"La triste lista : apunte informativo.","Grandchester, |book; Grossman, Zoltán",12350,9JE7jwEACAAJ,https://books.google.com/books?id=9JE7jwEACAAJ
"La vereda del corazón quieto","Bellusci, Valeria",9728,McZCGwAACAAJ,https://books.google.com/books?id=McZCGwAACAAJ
"La veritat sobre el cas Manbaa Mokfhi = la verdad sobre el caso Manbaa Mokfhi = toute la vérité sur le cas Manbaa Mokfhi =the truth about the case of Manbaa Mokfhi","Fontcuberta, Joan",12348,Y6AeQwAACAAJ,https://books.google.com/books?id=Y6AeQwAACAAJ
"La zarza ardiendo","Veroni, Ral; Sabella, Marta",12346,ZC5kHAAACAAJ,https://books.google.com/books?id=ZC5kHAAACAAJ
"Las Meninas","Soulellis, Paul",9828,fvjhngEACAAJ,https://books.google.com/books?id=fvjhngEACAAJ
"Las cosas que te podrán pasar hasta que te encuentres una pareja","Lee, Miju",12352,bGe_NAEACAAJ,https://books.google.com/books?id=bGe_NAEACAAJ
"Las memorias vacías de Solange Bañuelos","Vigía.|, Ediciones; Alpízar Linares, Mayra; Hernández-Lorenzo, Maité",9748,nS65oQEACAAJ,https://books.google.com/books?id=nS65oQEACAAJ
"Las paredes del tiempo","Mederos, Gladys; Hodelín Santana, Hugo; Milián Maura, Gjorge Michel; Ediciones Vigía, |publisher",10071,7qmIoAEACAAJ,https://books.google.com/books?id=7qmIoAEACAAJ
"Las silabas del agua = The syllables of water","Ponce, Agustina; Ponce, Adianes; Rivero, Héctor R.",12351,t6uDoAEACAAJ,https://books.google.com/books?id=t6uDoAEACAAJ
"Last day in Kas","Douglas, Helen",15405,HnY_AAAACAAJ,https://books.google.com/books?id=HnY_AAAACAAJ
Lexicon,"Kentridge, William; Program, Acadia Summer Arts",12329,-ly2MwEACAAJ,https://books.google.com/books?id=-ly2MwEACAAJ
"Libro cartoonero : un libro de chistes, fomes y dibujos bien hechos.",,10188,HH7tjgEACAAJ,https://books.google.com/books?id=HH7tjgEACAAJ
"Libro de anatomía","Lizarazo, Luz Angela; Bonnett, Piedad; Alonso Garcés Ediciones, Marcela Caldas Editora y Ediciones Arte Dos Gráfico |",9719,mBTBPgAACAAJ,https://books.google.com/books?id=mBTBPgAACAAJ
"Libro de anatomía","Lizarazo, Luz Angela; Bonnett, Piedad; Alonso Garcés Ediciones, Marcela Caldas Editora y Ediciones Arte Dos Gráfico |",10342,mBTBPgAACAAJ,https://books.google.com/books?id=mBTBPgAACAAJ
"Libro illeggibile N.Y. 1","Munari, Bruno; Museum of Modern Art (New York, N. Y. )",9858,Z1D9twAACAAJ,https://books.google.com/books?id=Z1D9twAACAAJ
"Libro no 8, 1970","Dermisache, Mirtha",9689,cH6fQwAACAAJ,https://books.google.com/books?id=cH6fQwAACAAJ
"Libro no. 1 (Caja negra)","Orozco, Francisco",9843,8vijoAEACAAJ,https://books.google.com/books?id=8vijoAEACAAJ
"Libro quemado = Burnt book","Katz, Leandro",12423,pcH4PQAACAAJ,https://books.google.com/books?id=pcH4PQAACAAJ
