status,refKey,refTitle,bookKey,bookTitle,method,confidence,onPages,imagePages,verbatim
emitted,DHC5ATH7,Livres d'artistes,2KB8X8SR,La toile d'araignee,substring,0.990,131,128,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.128, 131."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",2KCBA3X9,Habitual Own Way,substring,0.990,37,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.37]."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,2KKZXYH4,Triangle (intolerable),substring,0.990,"390, 423",391,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.390, 391, 423."
emitted,DHC5ATH7,Livres d'artistes,2KKZXYH4,Triangle (intolerable),substring,0.990,112,113,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.112, 113."
emitted,BCG5FURQ,The century of artists' books,2KQ496T9,Inventory of the objects belonging to an inhabitant of Oxford introduced by a preface and followed by some answers to my proposal.,substring,0.990,336-7,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.336-7."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,2KQ496T9,Inventory of the objects belonging to an inhabitant of Oxford introduced by a preface and followed by some answers to my proposal.,substring,0.990,"212, 425",213,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.212, 213, 425."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,2KQEMTWJ,"Red, Yellow, Blue",substring,0.990,,"3, 22","Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. pp.3, 22."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,2KVR87WG,Code X,substring,0.990,164,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.164."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),2LADP98P,Lisson Publications: Keith Arnatt ... [et al.] : Lisson Gallery.,substring,0.990,28,,"Phillpot, Clive. Booktrek : Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.28."
emitted,NN8ZFZNF,Reading the object : three decades of books,2FSKEUR8,Personal Paradigms: A Game of Human Experience,substring,0.990,"32, 101",36-37,"Chen, Julie, et. al. Reading the object: three decades of books. Oakland: Flying Fish Press, 2016. pp. 32, 36-37, 101."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,2LFZAEAE,Ulises Carrión: verzamelde werken,substring,0.990,"392, 426",393,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.392, 393, 426."
emitted,6QJ3APUK,What is?: nine epistemological essays,2LGSRZH3,Dead man's trail,substring,0.990,55,,"Drucker, Johanna. What Is : Nine Epistemological Essays. [Victoria, Texas]: Cuneiform Press, 2013. p.55."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,2LHHJA3C,This is a very sentimental book about someone named Louise,substring,0.990,"34, 150",,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.34, 150."
emitted,MN3CW7FZ,Artists and their books - books and their artists,2M9TVC7N,Marcel Broodthaers.,substring,0.990,"180-181, 207",,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.180-181, 207."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,2N32KUVK,Song of the Thrush.,substring,0.990,"3, 88, 96",,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p. 3B, 88, 96f."
emitted,G7EEP5BC,Gerhard Richter : books,2N5AY2W9,Kex.,substring,0.990,"29, 8",,"Elger, Dietmar. Gerhard Richter : Books. New York, NY: Gregory R. Miller & Co., 2014. p.29 n8."
emitted,94CKQLVX,Artists' books : a critical anthology and sourcebook,2N5AY2W9,Kex.,substring,0.990,108,107,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.107, 108."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),2N5AY2W9,Kex.,substring,0.990,"27, 42, 103, 158",28,"Phillpot, Clive. Booktrek : Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier , 2013. pp. 27, 28, 42, 103, 158."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,2NB49DST,These Walls,substring,0.990,,55,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.55."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,2NNXIKGM,Half off,substring,0.990,63,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.63."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",2NNXIKGM,Half off,substring,0.990,58,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.58]."
emitted,94CKQLVX,Artists' books : a critical anthology and sourcebook,2NTY27NY,In Passing,substring,0.990,,217,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.217."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,2P2UETNR,Orange Album,substring,0.990,,236,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.236."
emitted,MN3CW7FZ,Artists and their books - books and their artists,2P2UMVUV,Litolattine,substring,0.990,"7, 204",40-41,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.7, 40-41, 204."
blocked,BEGEG5AI,Artists books,2P2UMVUV,Litolattine,substring,0.950,,152-153,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. pp.152-153."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,2PRK7E79,Dem Leser den Rücken zukehrend,substring,0.990,435,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.435."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,2QJKZMCQ,Burn Down the Zendo,substring,0.990,,170,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.170."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,2QJRIZW8,Verne's journey: [Island],substring,0.990,231,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.231."
emitted,EYAM3MR5,Creating artists' books,2QNSW6ZQ,The Cut,substring,0.990,73,,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.73."
emitted,N6FSDA5U,"Counting on chance : 25 years of artists' books by Robin Price, publisher.",2QTUXTF4,"Chance Operations & Fine Printing, or 17 things you need to know as a poet",substring,0.990,133,67,"Price, Robin, Suzy Taraba, Clare I. Rogan, Betty Bright, and Rutherford W. Witthus.Counting on Chance: 25 Years of Artists' Books by Robin Price, Publisher. Middletown, Conn: Davison Art Center, Wesleyan University, 2010. pp. 67, 133."
emitted,EYAM3MR5,Creating artists' books,2QXRPKVB,Wallpaper?,substring,0.990,55,58,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. pp.55, 58."
emitted,3U57EW9N,Half-life : 25 years of books by Barbara Tetenbaum & Triangular Press.,2S9XPY6E,Book of marks,substring,0.990,,24,"Tetenbaum, Barbara. Half-life : 25 Years of Books by Barbara Tetenbaum & Triangular Press. Portland, Ore.: Triangular Press, 2005. p.24."
emitted,EYAM3MR5,Creating artists' books,2T2JCMJJ,Poem,substring,0.990,59,,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.59."
emitted,EYAM3MR5,Creating artists' books,2TAVMVCI,Kent-Sussex Border Footpaths with Photomontages,substring,0.990,,60,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.60."
emitted,BCG5FURQ,The century of artists' books,2TI8WNI8,Accounting,substring,0.990,352-353,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.352-353."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,2TW3QBHJ,Eight degrees of charity,substring,0.990,198,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p. 198."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,2TXS4WQ2,Exhale,substring,0.990,,150,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.150."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,2TYMFRXW,Plurielle no 18: Abyme,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Revue Plurielle""]."
emitted,5ECYVY6V,"Hand, voice & vision: artists' books from Women's Studio Workshop",2TZ99B5D,First visit,substring,0.990,,43,"Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. p.43."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,2U2U2PXY,Hair Cut,substring,0.990,164,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.164."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,2UE3UGDK,Stundenbuch.,substring,0.990,434,298,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.298, 434."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,2UUMNFE6,The local desk,substring,0.990,197,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.197"
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",2UWWKLLK,The Math of Mothers,substring,0.990,35,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.35]."
emitted,94CKQLVX,Artists' books : a critical anthology and sourcebook,2V393RKM,for nothing changes....,substring,0.990,162,163,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.162, 163."
emitted,ZI7K5Z2M,"Werner Pfeiffer (censor, villain, provocateur, experimenter) : book-objects & artist books",2V77RQ4Q,Fold-out book #1,substring,0.950,65,56-57,"Pfeiffer, Werner. Werner Pfeiffer (censor, Villain, Provocateur, Experimenter) : Book-objects & Artist Books. Northampton, MA: Nielson Library, Smith College, 2008. pp.56-57, 65."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),2W98BC4X,Picture book,substring,0.990,"100, 154",,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.100, 154."
emitted,7SFXCRS9,"The book made art : a selection of contemporary artists' books, exhibited in the Joseph Regenstein Library, the University of Chicago, February through April 1986",2WGMS2IJ,Mud hand prints,substring,0.990,23,,"Abt, Jeffrey. The Book Made Art: a Selection of Contemporary Artists' Books, Exhibited in the Joseph Regenstein Library, the University of Chicago, February Through April 1986. Chicago: University of Chicago Library, 1986. p.23."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,2WGMS2IJ,Mud hand prints,substring,0.990,"16, 211",,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.16, 211."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),2WGMS2IJ,Mud hand prints,substring,0.990,125,,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.125."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",2XLDUC9Q,In a Dark Garden,substring,0.990,,18,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.18]."
emitted,SUH3PR5D,Diamond leaves : artist books from around the world,2XMU7DFB,"The Museum exhibits ""The Donkey and the Darling""",substring,0.990,,87-92,"Xu, Bing, Bingyan Liu, Yue Sun, Marshall Weber, Mark G. Dimunation, Xun Jiang, John Koh, and David Senior. Diamond Leaves: Artist Books from Around the World. Guilin Shi : Guangxi Shi fan da xue chu ban she, 2015. pp.87-92."
emitted,JV2JKULL,Various small books : referencing various small books by Ed Ruscha,2XPGM2Y8,Sixtytwo gasoline stations,substring,0.990,"124, 285",146-149,"Taylor, Phil. Various Small Books: Referencing Various Small Books by Ed Ruscha. Cambridge, Massachusetts: MIT Press, 2013. pp.124, 146-149, 285."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,2XTJXX72,Parts of a body house book,substring,0.990,"292, 435",,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.292, 435."
emitted,MN3CW7FZ,Artists and their books - books and their artists,2XTJXX72,Parts of a body house book,substring,0.990,207,168-169,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.168-169, 207."
emitted,Q77Q8HL7,Peter Downsbrough : the book(s),2XY8GADW,Pose,substring,0.990,37,"161, 279","Downsbrough, Peter. Peter Downsbrough : the Book(s).Germany: Hatje Cantz, 2011. pp.37, 161, 279."
emitted,IFPZ7AL8,No longer innocent : book art in America : 1960-1980,2Y5ZKP9M,The Big Book,substring,0.990,132-133,,"Bright, Betty. No Longer Innocent: Book Art in America, 1960-1980. New York City: Granary Books, 2005. pp.132-133."
emitted,BCG5FURQ,The century of artists' books,2Y5ZKP9M,The Big Book,substring,0.990,152-53,,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.152-53."
